Name,Team,Conference,Position,Class,PA,AVG,OBP,SLG,WOBA,1B,2B,3B,HR,HBP,K%,BB%
Jeremy Giesegh,CSUSB,CCAA,OF,Sr.,132.0,0.325,0.402,0.513,0.413,26.0,7.0,0.0,5.0,3.0,18.3,8.9
Greg Luna,CSUSB,CCAA,INF,Sr.,115.0,0.247,0.391,0.376,0.377,15.0,6.0,0.0,2.0,4.0,17.1,16.1
Keedan Nadeau,CSUSB,CCAA,OF,So.,18.0,0.267,0.389,0.333,0.382,3.0,1.0,0.0,0.0,1.0,18.6,10.7
Benji Solano,CSUSB,CCAA,INF,Sr.,134.0,0.308,0.396,0.436,0.374,26.0,7.0,1.0,2.0,4.0,15.5,9.7
Ramone Valenzuela,CSUSB,CCAA,INF,So.,141.0,0.29,0.376,0.452,0.372,25.0,6.0,1.0,4.0,4.0,20.9,9.3
Michael Baker,Chico St.,CCAA,INF,Jr.,180.0,0.269,0.379,0.374,0.36,30.0,8.0,1.0,2.0,8.0,17.5,10.5
Rocco Borrelli,Chico St.,CCAA,UT,Sr.,24.0,0.238,0.333,0.286,0.342,4.0,1.0,0.0,0.0,1.0,19.0,10.1
Carson Case,Chico St.,CCAA,OF,Sr.,172.0,0.257,0.36,0.372,0.346,28.0,6.0,1.0,3.0,5.0,15.9,11.0
Jesse Gadd,Chico St.,CCAA,INF,Sr.,80.0,0.291,0.389,0.466,0.36,13.0,4.0,1.0,2.0,3.0,20.8,9.6
Jaylen Hodges,Chico St.,CCAA,INF,Jr.,171.0,0.285,0.352,0.343,0.339,38.0,4.0,1.0,1.0,3.0,15.9,7.4
Juan Nunez,Chico St.,CCAA,C,Sr.,40.0,0.286,0.375,0.429,0.365,7.0,2.0,0.0,1.0,1.0,15.3,10.8
Brady Wright,Chico St.,CCAA,INF,So.,53.0,0.261,0.358,0.37,0.362,9.0,2.0,0.0,1.0,2.0,19.1,10.3
Micah Cervantes,Cal St. East Bay,CCAA,INF,So.,84.0,0.254,0.369,0.366,0.356,13.0,3.0,1.0,1.0,3.0,16.2,12.3
Caleb Chance,Cal St. East Bay,CCAA,INF,Sr.,101.0,0.334,0.407,0.446,0.385,23.0,5.0,1.0,1.0,3.0,16.0,8.2
Carson Cripe,Cal St. East Bay,CCAA,C,Sr.,57.0,0.24,0.333,0.34,0.341,9.0,2.0,0.0,1.0,2.0,18.9,9.0
William James,Cal St. East Bay,CCAA,OF,So.,11.0,0.2,0.273,0.2,0.375,2.0,0.0,0.0,0.0,0.0,18.1,11.0
Gio Martini,Cal St. East Bay,CCAA,UT,So.,176.0,0.295,0.403,0.403,0.383,33.0,8.0,1.0,2.0,5.0,16.2,12.2
Alex Merchant,Cal St. East Bay,CCAA,INF,Sr.,10.0,0.222,0.3,0.222,0.367,2.0,0.0,0.0,0.0,0.0,20.1,11.0
Dominick Najar,Cal St. East Bay,CCAA,OF,So.,194.0,0.302,0.392,0.414,0.371,39.0,8.0,1.0,3.0,6.0,14.4,9.5
Nicholas Thomson,Cal St. East Bay,CCAA,UT,Jr.,118.0,0.272,0.364,0.398,0.352,20.0,5.0,1.0,2.0,3.0,16.1,10.1
Dylan Unangst,Cal St. East Bay,CCAA,INF,Jr.,86.0,0.292,0.407,0.472,0.387,14.0,4.0,0.0,3.0,3.0,17.0,12.5
Kai Butler,Cal State LA,CCAA,OF,So.,12.0,0.273,0.333,0.364,0.374,2.0,1.0,0.0,0.0,0.0,18.4,10.6
Cesar Chavez,Cal State LA,CCAA,INF,Jr.,153.0,0.294,0.386,0.392,0.368,29.0,8.0,1.0,1.0,4.0,11.8,10.5
Ethan Gonzalez,Cal State LA,CCAA,INF,Sr.,188.0,0.282,0.362,0.359,0.342,38.0,7.0,0.0,2.0,5.0,14.0,8.6
Ben Lee,Cal State LA,CCAA,C,Sr.,115.0,0.266,0.33,0.343,0.327,22.0,5.0,0.0,1.0,3.0,19.7,5.8
Carson Panarisi,Cal State LA,CCAA,OF,Jr.,91.0,0.3,0.385,0.462,0.373,16.0,5.0,1.0,2.0,3.0,20.3,9.3
Kai Penuelas,Cal State LA,CCAA,OF,Sr.,84.0,0.246,0.345,0.369,0.347,13.0,3.0,0.0,2.0,4.0,24.9,7.8
Alberto Prado,Cal State LA,CCAA,UT,Sr.,174.0,0.309,0.408,0.503,0.412,32.0,6.0,1.0,7.0,6.0,16.1,10.7
Kadyn Victorian,Cal State LA,CCAA,INF,Sr.,162.0,0.259,0.346,0.336,0.33,29.0,6.0,1.0,1.0,5.0,28.4,8.8
Shane Callison,Stanislaus St.,CCAA,INF,Jr.,111.0,0.25,0.352,0.292,0.328,20.0,4.0,0.0,0.0,2.0,17.7,11.6
Tyler Crudo,Stanislaus St.,CCAA,INF,Sr.,48.0,0.293,0.396,0.415,0.369,9.0,2.0,0.0,1.0,1.0,19.6,12.9
Evan Fanconi,Stanislaus St.,CCAA,UT,Sr.,18.0,0.267,0.389,0.333,0.338,3.0,1.0,0.0,0.0,1.0,20.4,10.2
Eli Hancock,Stanislaus St.,CCAA,OF,Sr.,37.0,0.29,0.405,0.419,0.382,7.0,1.0,0.0,1.0,2.0,15.6,11.0
Korey Likens,Stanislaus St.,CCAA,OF,Sr.,25.0,0.238,0.36,0.286,0.383,4.0,1.0,0.0,0.0,1.0,16.6,11.8
Bradley Morris,Stanislaus St.,CCAA,C,Sr.,118.0,0.28,0.39,0.47,0.386,18.0,5.0,1.0,4.0,4.0,22.8,11.8
Arthur Navarette Jr.,Stanislaus St.,CCAA,INF,Sr.,189.0,0.274,0.354,0.381,0.352,35.0,7.0,1.0,3.0,6.0,17.4,7.8
Chris Ortiz,Stanislaus St.,CCAA,C,So.,153.0,0.284,0.406,0.434,0.387,25.0,7.0,0.0,4.0,4.0,17.2,14.6
Eric Perez,Stanislaus St.,CCAA,C,Jr.,103.0,0.267,0.388,0.419,0.383,14.0,7.0,0.0,2.0,5.0,21.4,11.7
Jacob Reyes,Stanislaus St.,CCAA,INF,Sr.,19.0,0.25,0.368,0.312,0.384,3.0,1.0,0.0,0.0,1.0,20.2,11.0
Austin Sargent,Stanislaus St.,CCAA,OF,Sr.,37.0,0.281,0.378,0.438,0.361,6.0,2.0,0.0,1.0,1.0,22.0,10.5
Conor Carney,California (PA),PSAC,UT,Sr.,79.0,0.294,0.366,0.407,0.36,16.0,3.0,1.0,1.0,2.0,12.5,7.1
Caleb Collins,California (PA),PSAC,INF,Jr.,131.0,0.297,0.388,0.411,0.369,26.0,5.0,1.0,2.0,6.0,14.3,8.5
Connor Evans,California (PA),PSAC,UT,Sr.,135.0,0.344,0.407,0.484,0.404,31.0,7.0,2.0,2.0,5.0,14.2,5.8
Peyton Ford,California (PA),PSAC,UT,So.,139.0,0.279,0.367,0.393,0.349,25.0,6.0,1.0,2.0,4.0,16.7,9.6
Ikon Jones,California (PA),PSAC,OF,Jr.,166.0,0.303,0.416,0.418,0.388,32.0,6.0,2.0,2.0,8.0,15.7,11.4
Corey Kuszaj,California (PA),PSAC,C,So.,23.0,0.263,0.391,0.316,0.374,4.0,1.0,0.0,0.0,1.0,18.0,10.9
Conner McTighe,California (PA),PSAC,C,Jr.,76.0,0.293,0.396,0.401,0.372,14.0,4.0,0.0,1.0,2.0,17.1,11.3
Jason Nuttridge,California (PA),PSAC,UT,Jr.,51.0,0.282,0.396,0.399,0.367,9.0,2.0,0.0,1.0,2.0,18.2,11.8
Colin Patterson,California (PA),PSAC,INF,Sr.,51.0,0.268,0.354,0.379,0.347,9.0,2.0,0.0,1.0,1.0,20.8,9.1
Kyle Rizzo,California (PA),PSAC,C,Jr.,57.0,0.249,0.368,0.353,0.357,9.0,2.0,0.0,1.0,1.0,16.0,14.6
Jackson Bryant,Central Mo.,Mid-America Intercollegiate,INF,Sr.,143.0,0.299,0.377,0.433,0.372,26.0,9.0,1.0,2.0,7.0,19.0,6.5
Austin Buie,Central Mo.,Mid-America Intercollegiate,OF,Jr.,34.0,0.3,0.382,0.467,0.352,6.0,2.0,0.0,1.0,1.0,17.6,9.9
Kaleb Ceola,Central Mo.,Mid-America Intercollegiate,C,So.,65.0,0.268,0.369,0.375,0.377,11.0,3.0,0.0,1.0,2.0,16.8,11.0
Cole Funkhouser,Central Mo.,Mid-America Intercollegiate,INF,So.,49.0,0.286,0.388,0.405,0.377,9.0,2.0,0.0,1.0,1.0,17.8,12.4
Jackson Helberg,Central Mo.,Mid-America Intercollegiate,UT,So.,19.0,0.25,0.368,0.312,0.389,3.0,1.0,0.0,0.0,1.0,18.3,10.4
Grant Hollister,Central Mo.,Mid-America Intercollegiate,INF,So.,214.0,0.295,0.397,0.437,0.389,37.0,12.0,1.0,4.0,11.0,12.9,9.2
Cole Kreisel,Central Mo.,Mid-America Intercollegiate,INF,So.,248.0,0.304,0.427,0.426,0.4,46.0,11.0,1.0,4.0,12.0,17.7,12.8
Cody Moore,Central Mo.,Mid-America Intercollegiate,C,Sr.,61.0,0.32,0.443,0.56,0.426,10.0,3.0,0.0,3.0,2.0,15.2,14.0
Chase Wilcox,Central Mo.,Mid-America Intercollegiate,INF,Sr.,156.0,0.31,0.416,0.469,0.401,29.0,7.0,1.0,4.0,4.0,11.9,13.0
Tyler Boraski,Clarion,PSAC,C,So.,83.0,0.268,0.373,0.394,0.36,14.0,3.0,0.0,2.0,3.0,20.2,10.5
Randy Carlo,Clarion,PSAC,OF,Sr.,183.0,0.321,0.399,0.531,0.402,35.0,8.0,1.0,8.0,4.0,16.8,9.2
Ethan Gianguilio,Clarion,PSAC,C,Jr.,142.0,0.289,0.374,0.393,0.362,27.0,7.0,0.0,2.0,3.0,22.0,9.9
Tyson Gill,Clarion,PSAC,UT,Jr.,141.0,0.276,0.384,0.36,0.362,26.0,5.0,1.0,1.0,5.0,20.4,11.6
Brody Hinkle,Clarion,PSAC,INF,Sr.,161.0,0.275,0.41,0.389,0.373,26.0,7.0,1.0,2.0,6.0,20.0,14.7
Ethan McNally,Clarion,PSAC,C,Jr.,72.0,0.242,0.347,0.339,0.348,11.0,3.0,0.0,1.0,3.0,20.7,10.3
Tommy Smith,Clarion,PSAC,INF,So.,21.0,0.222,0.333,0.278,0.373,3.0,1.0,0.0,0.0,1.0,19.4,11.6
Andrew Leonard,Clark Atlanta,SIAC,OF,Sr.,168.0,0.291,0.405,0.454,0.399,28.0,7.0,2.0,4.0,7.0,13.2,12.1
Winston Noel,Clark Atlanta,SIAC,INF,Sr.,50.0,0.265,0.383,0.361,0.36,8.0,2.0,1.0,0.0,3.0,20.1,10.7
Alijah Robinson,Clark Atlanta,SIAC,UT,Jr.,144.0,0.28,0.375,0.368,0.353,27.0,6.0,1.0,1.0,7.0,16.6,8.5
Robert Robinson,Clark Atlanta,SIAC,UT,Fr.,178.0,0.305,0.437,0.492,0.419,28.0,10.0,1.0,5.0,4.0,17.0,16.9
Jackson Babcock,Colo. Sch. of Mines,RMAC,UT,So.,206.0,0.311,0.398,0.494,0.411,36.0,13.0,1.0,6.0,7.0,14.5,9.3
Evan Bilter,Colo. Sch. of Mines,RMAC,UT,Jr.,179.0,0.356,0.446,0.505,0.438,39.0,12.0,1.0,3.0,7.0,14.1,10.0
Alex Dunagan,Colo. Sch. of Mines,RMAC,UT,Sr.,74.0,0.272,0.381,0.415,0.37,11.0,4.0,1.0,1.0,2.0,21.9,11.9
Tyler Easter,Colo. Sch. of Mines,RMAC,C,Sr.,49.0,0.279,0.367,0.419,0.379,8.0,3.0,0.0,1.0,2.0,19.7,8.8
Tyler Hummel,Colo. Sch. of Mines,RMAC,INF,Jr.,90.0,0.268,0.365,0.357,0.35,16.0,4.0,0.0,1.0,3.0,17.3,9.7
Ben Leiphart,Colo. Sch. of Mines,RMAC,INF,Sr.,51.0,0.271,0.37,0.406,0.363,8.0,3.0,0.0,1.0,2.0,18.2,10.1
Luke Parker,Colo. Sch. of Mines,RMAC,UT,So.,100.0,0.239,0.33,0.364,0.323,14.0,5.0,0.0,2.0,3.0,25.0,8.6
Tyler Pina,Colo. Sch. of Mines,RMAC,C,Sr.,111.0,0.288,0.378,0.473,0.379,18.0,6.0,0.0,4.0,2.0,18.1,10.5
Joe Reitz,Colo. Sch. of Mines,RMAC,UT,Jr.,11.0,0.3,0.364,0.4,0.382,2.0,1.0,0.0,0.0,0.0,18.1,11.0
Gavin Blair,Columbus St.,Peach Belt,UT,Jr.,43.0,0.27,0.372,0.405,0.359,7.0,2.0,0.0,1.0,1.0,20.3,12.2
Jackson Chizek,Columbus St.,Peach Belt,INF,Sr.,152.0,0.291,0.375,0.373,0.358,31.0,6.0,1.0,1.0,3.0,17.1,9.9
Ethan Crawley,Columbus St.,Peach Belt,INF,Jr.,54.0,0.283,0.389,0.457,0.373,9.0,2.0,0.0,2.0,2.0,17.0,10.7
Michael Cruz,Columbus St.,Peach Belt,INF,Sr.,148.0,0.302,0.405,0.413,0.386,29.0,6.0,1.0,2.0,4.0,15.9,12.4
Cole Eison,Columbus St.,Peach Belt,OF,Jr.,154.0,0.293,0.389,0.443,0.379,28.0,6.0,1.0,4.0,4.0,17.3,11.0
Cayden Evans,Columbus St.,Peach Belt,INF,Sr.,255.0,0.323,0.424,0.493,0.416,48.0,14.0,1.0,7.0,6.0,11.6,12.7
Landen Jensen,Columbus St.,Peach Belt,C,Sr.,23.0,0.3,0.391,0.5,0.373,4.0,1.0,0.0,1.0,1.0,17.4,10.7
Victor Junco,Columbus St.,Peach Belt,OF,So.,13.0,0.25,0.308,0.333,0.377,2.0,1.0,0.0,0.0,0.0,18.6,10.6
Bryce Knox,Columbus St.,Peach Belt,OF,Sr.,197.0,0.282,0.365,0.408,0.357,36.0,8.0,1.0,4.0,6.0,15.3,8.5
Luke Miller,Columbus St.,Peach Belt,OF,So.,240.0,0.302,0.404,0.463,0.398,43.0,11.0,2.0,6.0,6.0,19.9,12.3
Jacob Smith,Columbus St.,Peach Belt,C,Jr.,52.0,0.253,0.381,0.299,0.363,9.0,2.0,0.0,0.0,2.0,17.7,13.2
Rhett Barker,Emory & Henry,SAC,OF,So.,39.0,0.265,0.359,0.412,0.376,6.0,2.0,0.0,1.0,1.0,20.1,10.4
Isaiah Bracy,Emory & Henry,SAC,OF,Sr.,21.0,0.222,0.333,0.278,0.367,3.0,1.0,0.0,0.0,1.0,22.3,10.9
Clay Caldwell,Emory & Henry,SAC,OF,Sr.,16.0,0.279,0.367,0.349,0.351,3.0,1.0,0.0,0.0,0.0,18.7,10.7
Jack Ferguson,Emory & Henry,SAC,INF,Jr.,84.0,0.268,0.381,0.352,0.361,15.0,3.0,0.0,1.0,3.0,20.1,12.0
Ky Gregoire,Emory & Henry,SAC,C,Sr.,72.0,0.246,0.361,0.361,0.344,10.0,4.0,0.0,1.0,3.0,19.0,11.1
Jaret Hoppes,Emory & Henry,SAC,INF,So.,193.0,0.279,0.383,0.382,0.364,34.0,9.0,1.0,2.0,5.0,14.1,11.8
Jacob Nestor,Emory & Henry,SAC,UT,Sr.,19.0,0.312,0.421,0.562,0.395,3.0,1.0,0.0,1.0,1.0,22.0,10.4
Kyle Ball,Davis & Elkins,MEC,OF,So.,50.0,0.256,0.36,0.372,0.348,8.0,2.0,0.0,1.0,2.0,21.2,10.6
Mason Brenneman,Davis & Elkins,MEC,INF,Sr.,136.0,0.291,0.375,0.408,0.36,26.0,6.0,1.0,2.0,2.0,15.5,10.0
Zach Calef-Boring,Davis & Elkins,MEC,UT,Jr.,151.0,0.288,0.364,0.37,0.35,31.0,6.0,1.0,1.0,5.0,12.5,7.5
Park Croyle,Davis & Elkins,MEC,C,Jr.,16.0,0.205,0.255,0.273,0.337,2.0,1.0,0.0,0.0,0.0,23.2,9.5
Joseph De La Nuez,Davis & Elkins,MEC,INF,So.,176.0,0.295,0.375,0.397,0.363,35.0,8.0,1.0,2.0,4.0,16.9,8.9
Grant Mealey,Davis & Elkins,MEC,INF,Jr.,106.0,0.272,0.369,0.349,0.345,20.0,4.0,0.0,1.0,3.0,19.6,10.4
Tyler Mendoza,Davis & Elkins,MEC,INF,So.,17.0,0.281,0.406,0.352,0.385,3.0,1.0,0.0,0.0,1.0,18.3,12.3
Xavier Perry,Davis & Elkins,MEC,UT,So.,36.0,0.3,0.417,0.467,0.374,6.0,2.0,0.0,1.0,1.0,20.0,12.9
Kelvin Probst,Davis & Elkins,MEC,C,So.,77.0,0.273,0.377,0.424,0.373,12.0,4.0,0.0,2.0,3.0,18.1,10.7
Diego Reyes,Davis & Elkins,MEC,OF,So.,88.0,0.263,0.364,0.382,0.34,14.0,4.0,1.0,1.0,3.0,22.7,10.6
Kyle Thomas,Davis & Elkins,MEC,UT,So.,71.0,0.246,0.352,0.344,0.348,11.0,3.0,0.0,1.0,2.0,22.4,11.4
Jett Walters,Davis & Elkins,MEC,INF,Jr.,116.0,0.267,0.361,0.375,0.351,20.0,5.0,0.0,2.0,3.0,21.5,10.3
Peyton Badon,Delta St.,Gulf South,UT,Sr.,65.0,0.268,0.369,0.357,0.359,12.0,2.0,0.0,1.0,2.0,20.7,11.0
Jacob Hill,Delta St.,Gulf South,INF,Sr.,115.0,0.286,0.391,0.429,0.371,19.0,6.0,1.0,2.0,4.0,17.1,11.2
Tyler Otts,Delta St.,Gulf South,OF,Sr.,12.0,0.273,0.333,0.364,0.36,2.0,1.0,0.0,0.0,0.0,19.2,11.5
Bo Rock,Delta St.,Gulf South,INF,Sr.,83.0,0.278,0.373,0.417,0.382,14.0,4.0,0.0,2.0,2.0,17.2,11.0
Cole Thompson,Delta St.,Gulf South,OF,Sr.,68.0,0.287,0.38,0.421,0.383,12.0,3.0,1.0,1.0,3.0,20.8,9.3
Easton Albert,East Stroudsburg,PSAC,INF,So.,104.0,0.295,0.404,0.443,0.387,18.0,5.0,1.0,2.0,3.0,15.4,12.2
Chaise Albus,East Stroudsburg,PSAC,OF,Jr.,125.0,0.267,0.367,0.387,0.366,21.0,5.0,1.0,2.0,2.0,19.5,12.1
Troy Davis,East Stroudsburg,PSAC,OF,Jr.,46.0,0.29,0.414,0.422,0.373,8.0,2.0,0.0,1.0,2.0,20.1,13.2
Parker Frey,East Stroudsburg,PSAC,INF,Sr.,202.0,0.316,0.411,0.477,0.402,37.0,12.0,2.0,4.0,4.0,11.0,11.7
Christian Maccarrone,East Stroudsburg,PSAC,INF,Jr.,51.0,0.268,0.412,0.39,0.376,8.0,2.0,0.0,1.0,2.0,17.6,15.2
Ryan Manning,East Stroudsburg,PSAC,OF,So.,74.0,0.286,0.392,0.429,0.37,12.0,4.0,1.0,1.0,3.0,19.1,10.7
Connor Reilly,East Stroudsburg,PSAC,C,Sr.,95.0,0.262,0.409,0.393,0.37,14.0,4.0,0.0,2.0,2.0,23.4,17.6
Jackson Rutecki,East Stroudsburg,PSAC,C,Jr.,78.0,0.269,0.372,0.403,0.36,13.0,3.0,0.0,2.0,3.0,17.5,10.4
Cole Serfass,East Stroudsburg,PSAC,C,Jr.,147.0,0.325,0.421,0.476,0.398,29.0,8.0,1.0,3.0,5.0,17.4,10.9
Shanley Wall,East Stroudsburg,PSAC,OF,Sr.,193.0,0.323,0.436,0.454,0.409,38.0,10.0,1.0,3.0,5.0,11.3,13.8
Walker Zampella,East Stroudsburg,PSAC,UT,Sr.,191.0,0.285,0.397,0.427,0.376,32.0,9.0,1.0,4.0,6.0,19.9,12.3
Cole Ayala,Mont. St. Billings,Great Northwest,UT,Jr.,40.0,0.298,0.404,0.447,0.384,7.0,2.0,0.0,1.0,1.0,17.4,11.4
Kaden Bertram,Mont. St. Billings,Great Northwest,INF,Sr.,87.0,0.235,0.323,0.431,0.335,11.0,3.0,0.0,4.0,3.0,27.4,8.1
Ryker Fortier,Mont. St. Billings,Great Northwest,INF,Sr.,214.0,0.321,0.407,0.444,0.391,44.0,12.0,1.0,3.0,9.0,11.3,8.4
Cade Gibson,Mont. St. Billings,Great Northwest,INF,Jr.,84.0,0.243,0.333,0.324,0.321,14.0,3.0,0.0,1.0,2.0,16.3,9.2
Nathan McDonald,Mont. St. Billings,Great Northwest,UT,So.,84.0,0.274,0.369,0.411,0.366,14.0,4.0,0.0,2.0,2.0,19.9,11.2
Jack Nehler,Mont. St. Billings,Great Northwest,INF,Sr.,172.0,0.359,0.418,0.5,0.425,41.0,11.0,1.0,3.0,3.0,10.7,7.7
River Smith,Mont. St. Billings,Great Northwest,INF,Sr.,37.0,0.258,0.378,0.387,0.362,6.0,1.0,0.0,1.0,2.0,19.9,9.9
Jason Wright,Mont. St. Billings,Great Northwest,C,Sr.,51.0,0.279,0.392,0.465,0.369,8.0,2.0,0.0,2.0,2.0,19.5,11.2
Anthony Cortese,Eastern N.M.,Lone Star,UT,Sr.,210.0,0.317,0.414,0.472,0.408,40.0,11.0,1.0,5.0,11.0,13.7,9.0
Isaiah Figueroa,Eastern N.M.,Lone Star,INF,Sr.,125.0,0.269,0.368,0.37,0.347,21.0,6.0,1.0,1.0,5.0,18.6,9.7
Adrien Martin,Eastern N.M.,Lone Star,UT,Jr.,175.0,0.282,0.417,0.451,0.403,27.0,7.0,1.0,5.0,6.0,18.5,15.5
Jake Ambrosio,Eckerd,Sunshine State,C,Jr.,92.0,0.26,0.349,0.334,0.347,17.0,3.0,0.0,1.0,3.0,20.4,9.1
Joey Bazydlo,Eckerd,Sunshine State,INF,Jr.,140.0,0.273,0.371,0.364,0.35,25.0,6.0,1.0,1.0,5.0,19.5,10.0
Christian Cabina,Eckerd,Sunshine State,INF,Sr.,167.0,0.289,0.395,0.423,0.373,29.0,8.0,1.0,3.0,8.0,15.2,10.0
Dylan Escobar,Eckerd,Sunshine State,C,Jr.,119.0,0.301,0.395,0.437,0.366,22.0,6.0,1.0,2.0,4.0,17.0,10.3
Luis Garrido,Eckerd,Sunshine State,UT,Sr.,223.0,0.294,0.386,0.402,0.373,43.0,10.0,1.0,3.0,9.0,17.7,8.8
Kam Gelwick,Eckerd,Sunshine State,OF,Sr.,148.0,0.255,0.351,0.341,0.335,26.0,5.0,0.0,2.0,4.0,21.0,10.0
Dawson Jones,Eckerd,Sunshine State,INF,Sr.,163.0,0.31,0.399,0.444,0.386,30.0,11.0,1.0,2.0,5.0,14.1,9.8
Coltin Pizzio,Eckerd,Sunshine State,INF,Sr.,116.0,0.243,0.328,0.33,0.31,19.0,4.0,1.0,1.0,4.0,20.0,7.7
Cole Schumaker,Eckerd,Sunshine State,INF,Sr.,148.0,0.261,0.351,0.346,0.33,26.0,6.0,1.0,1.0,4.0,18.0,9.5
Marshall Burke,Florida Tech,Sunshine State,INF,Jr.,164.0,0.326,0.396,0.448,0.39,37.0,7.0,1.0,3.0,4.0,13.7,8.1
Adrian Dominguez,Florida Tech,Sunshine State,INF,Sr.,62.0,0.255,0.387,0.353,0.369,10.0,2.0,0.0,1.0,2.0,20.3,14.0
Anthony Fimiano,Florida Tech,Sunshine State,C,Sr.,135.0,0.289,0.363,0.43,0.36,23.0,9.0,1.0,2.0,4.0,13.7,7.2
BJ Graham,Florida Tech,Sunshine State,OF,Sr.,36.0,0.29,0.389,0.452,0.369,6.0,2.0,0.0,1.0,1.0,15.7,10.5
Jaden Hill,Florida Tech,Sunshine State,OF,Sr.,100.0,0.299,0.412,0.371,0.383,21.0,3.0,0.0,1.0,4.0,21.2,12.1
Tyler McClanahan,Florida Tech,Sunshine State,OF,Jr.,59.0,0.255,0.356,0.353,0.348,10.0,2.0,0.0,1.0,2.0,20.5,9.7
Cole Patrick,Florida Tech,Sunshine State,OF,Sr.,100.0,0.258,0.369,0.399,0.369,16.0,3.0,0.0,3.0,6.0,25.7,9.3
Joseph Phan,Florida Tech,Sunshine State,INF,Sr.,33.0,0.287,0.395,0.358,0.367,6.0,2.0,0.0,0.0,1.0,22.0,11.0
Zade Stark,Florida Tech,Sunshine State,OF,Sr.,170.0,0.295,0.382,0.456,0.384,31.0,7.0,1.0,5.0,4.0,15.1,9.9
Connor Wiggins,Florida Tech,Sunshine State,UT,So.,178.0,0.277,0.371,0.374,0.359,33.0,7.0,1.0,2.0,5.0,16.0,10.1
Colby Brewington,Fla. Southern,Sunshine State,INF,So.,22.0,0.263,0.364,0.316,0.37,4.0,1.0,0.0,0.0,1.0,17.8,10.9
Adrian Davis,Fla. Southern,Sunshine State,OF,Sr.,16.0,0.231,0.375,0.308,0.352,2.0,1.0,0.0,0.0,1.0,18.8,11.2
Brady Doorey,Fla. Southern,Sunshine State,INF,Sr.,75.0,0.258,0.347,0.348,0.339,13.0,3.0,0.0,1.0,2.0,17.7,9.8
Corey Filley,Fla. Southern,Sunshine State,C,Sr.,171.0,0.285,0.368,0.384,0.358,33.0,7.0,1.0,2.0,5.0,18.7,8.9
Josh Hines,Fla. Southern,Sunshine State,C,Jr.,36.0,0.218,0.305,0.249,0.328,6.0,1.0,0.0,0.0,1.0,21.7,9.5
Ryan Jenkins,Fla. Southern,Sunshine State,INF,Sr.,191.0,0.257,0.362,0.379,0.349,29.0,9.0,1.0,3.0,6.0,14.6,10.9
Canyon Marcewicz,Fla. Southern,Sunshine State,INF,Jr.,12.0,0.273,0.333,0.364,0.376,2.0,1.0,0.0,0.0,0.0,17.5,10.9
Bryan Rivera,Fla. Southern,Sunshine State,UT,Jr.,36.0,0.29,0.389,0.452,0.365,6.0,2.0,0.0,1.0,1.0,17.9,10.2
Jorge Santana III,Fla. Southern,Sunshine State,UT,Sr.,26.0,0.273,0.385,0.455,0.382,4.0,1.0,0.0,1.0,1.0,20.0,10.6
Mikey Scott,Fla. Southern,Sunshine State,OF,Sr.,213.0,0.343,0.417,0.539,0.422,45.0,10.0,3.0,7.0,4.0,16.9,9.4
Joey Acker,Franklin Pierce,NE10,OF,Sr.,190.0,0.317,0.433,0.444,0.413,37.0,9.0,1.0,3.0,4.0,14.7,15.0
Ivan Arias,Franklin Pierce,NE10,INF,Sr.,205.0,0.262,0.395,0.399,0.375,30.0,9.0,1.0,4.0,8.0,13.6,14.1
Andreas Boglis,Franklin Pierce,NE10,OF,Jr.,16.0,0.308,0.438,0.385,0.364,3.0,1.0,0.0,0.0,1.0,18.6,10.7
Curt Boyd,Franklin Pierce,NE10,C,Jr.,139.0,0.306,0.396,0.545,0.399,23.0,6.0,1.0,7.0,4.0,19.8,9.8
Thomas Dillon,Franklin Pierce,NE10,INF,Sr.,24.0,0.238,0.333,0.286,0.35,4.0,1.0,0.0,0.0,1.0,19.7,10.1
Colin Hoffman,Franklin Pierce,NE10,INF,Sr.,48.0,0.24,0.336,0.288,0.33,8.0,2.0,0.0,0.0,1.0,18.2,10.6
Vinny Maslauskas,Franklin Pierce,NE10,OF,So.,15.0,0.231,0.333,0.308,0.369,2.0,1.0,0.0,0.0,0.0,19.1,11.2
Jacob Roque,Franklin Pierce,NE10,INF,So.,50.0,0.256,0.36,0.372,0.356,8.0,2.0,0.0,1.0,2.0,19.8,10.6
Shane Starr,Franklin Pierce,NE10,OF,Jr.,14.0,0.308,0.357,0.385,0.381,3.0,1.0,0.0,0.0,0.0,18.3,10.3
Brycen Tetler,Franklin Pierce,NE10,C,Jr.,69.0,0.26,0.378,0.363,0.344,11.0,3.0,0.0,1.0,3.0,20.1,11.1
Jayden Villanueva,Franklin Pierce,NE10,OF,Jr.,55.0,0.261,0.382,0.37,0.368,9.0,2.0,0.0,1.0,2.0,20.9,13.0
Cainen Atherton,Gannon,PSAC,INF,So.,51.0,0.256,0.373,0.372,0.357,8.0,2.0,0.0,1.0,2.0,21.2,10.9
Reece Colvin,Gannon,PSAC,OF,Sr.,78.0,0.263,0.357,0.365,0.345,13.0,4.0,0.0,1.0,4.0,16.9,7.9
Dom Costello,Gannon,PSAC,INF,Jr.,111.0,0.27,0.389,0.378,0.37,18.0,5.0,1.0,1.0,3.0,22.0,13.2
